SalesId,InvoiceId,InvoiceDate,CustomerId,ProductId,UnitPrice,Quantity,LineTotal
542,101,2022-03-13,9,3276,0.99,1,0.99
543,101,2022-03-13,9,3280,0.99,1,0.99
544,101,2022-03-13,9,3284,0.99,1,0.99
545,102,2022-03-16,15,3290,0.99,1,0.99
546,102,2022-03-16,15,3296,0.99,1,0.99
547,102,2022-03-16,15,3302,0.99,1,0.99
548,102,2022-03-16,15,3308,0.99,1,0.99
549,102,2022-03-16,15,3314,0.99,1,0.99
550,102,2022-03-16,15,3320,0.99,1,0.99
551,102,2022-03-16,15,3326,0.99,1,0.99
552,102,2022-03-16,15,3332,0.99,1,0.99
553,102,2022-03-16,15,3338,1.99,1,1.99
554,103,2022-03-21,24,3347,1.99,1,1.99
555,103,2022-03-21,24,3356,0.99,1,0.99
556,103,2022-03-21,24,3365,0.99,1,0.99
557,103,2022-03-21,24,3374,0.99,1,0.99
558,103,2022-03-21,24,3383,0.99,1,0.99
559,103,2022-03-21,24,3392,0.99,1,0.99
560,103,2022-03-21,24,3401,0.99,1,0.99
561,103,2022-03-21,24,3410,0.99,1,0.99
562,103,2022-03-21,24,3419,0.99,1,0.99
563,103,2022-03-21,24,3428,1.99,1,1.99
564,103,2022-03-21,24,3437,0.99,1,0.99
565,103,2022-03-21,24,3446,0.99,1,0.99
566,103,2022-03-21,24,3455,0.99,1,0.99
567,103,2022-03-21,24,3464,0.99,1,0.99
568,104,2022-03-29,38,3478,0.99,1,0.99
569,105,2022-04-11,39,3479,0.99,1,0.99
570,105,2022-04-11,39,3480,0.99,1,0.99
571,106,2022-04-11,41,3482,0.99,1,0.99
572,106,2022-04-11,41,3484,0.99,1,0.99
573,107,2022-04-12,43,3486,0.99,1,0.99
574,107,2022-04-12,43,3488,0.99,1,0.99
575,107,2022-04-12,43,3490,0.99,1,0.99
576,107,2022-04-12,43,3492,0.99,1,0.99
577,108,2022-04-13,47,3496,0.99,1,0.99
578,108,2022-04-13,47,3500,0.99,1,0.99
579,108,2022-04-13,47,1,0.99,1,0.99
580,108,2022-04-13,47,5,0.99,1,0.99
581,108,2022-04-13,47,9,0.99,1,0.99
582,108,2022-04-13,47,13,0.99,1,0.99
583,109,2022-04-16,53,19,0.99,1,0.99
584,109,2022-04-16,53,25,0.99,1,0.99
585,109,2022-04-16,53,31,0.99,1,0.99
586,109,2022-04-16,53,37,0.99,1,0.99
587,109,2022-04-16,53,43,0.99,1,0.99
588,109,2022-04-16,53,49,0.99,1,0.99
589,109,2022-04-16,53,55,0.99,1,0.99
590,109,2022-04-16,53,61,0.99,1,0.99
591,109,2022-04-16,53,67,0.99,1,0.99
592,110,2022-04-21,3,76,0.99,1,0.99
593,110,2022-04-21,3,85,0.99,1,0.99
594,110,2022-04-21,3,94,0.99,1,0.99
595,110,2022-04-21,3,103,0.99,1,0.99
596,110,2022-04-21,3,112,0.99,1,0.99
597,110,2022-04-21,3,121,0.99,1,0.99
598,110,2022-04-21,3,130,0.99,1,0.99
599,110,2022-04-21,3,139,0.99,1,0.99
600,110,2022-04-21,3,148,0.99,1,0.99
601,110,2022-04-21,3,157,0.99,1,0.99
602,110,2022-04-21,3,166,0.99,1,0.99
603,110,2022-04-21,3,175,0.99,1,0.99
604,110,2022-04-21,3,184,0.99,1,0.99
605,110,2022-04-21,3,193,0.99,1,0.99
606,111,2022-04-29,17,207,0.99,1,0.99
607,112,2022-05-12,18,208,0.99,1,0.99
608,112,2022-05-12,18,209,0.99,1,0.99
609,113,2022-05-12,20,211,0.99,1,0.99
610,113,2022-05-12,20,213,0.99,1,0.99
611,114,2022-05-13,22,215,0.99,1,0.99
612,114,2022-05-13,22,217,0.99,1,0.99
613,114,2022-05-13,22,219,0.99,1,0.99
614,114,2022-05-13,22,221,0.99,1,0.99
615,115,2022-05-14,26,225,0.99,1,0.99
616,115,2022-05-14,26,229,0.99,1,0.99
617,115,2022-05-14,26,233,0.99,1,0.99
618,115,2022-05-14,26,237,0.99,1,0.99
619,115,2022-05-14,26,241,0.99,1,0.99
620,115,2022-05-14,26,245,0.99,1,0.99
621,116,2022-05-17,32,251,0.99,1,0.99
622,116,2022-05-17,32,257,0.99,1,0.99
623,116,2022-05-17,32,263,0.99,1,0.99
624,116,2022-05-17,32,269,0.99,1,0.99
625,116,2022-05-17,32,275,0.99,1,0.99
626,116,2022-05-17,32,281,0.99,1,0.99
627,116,2022-05-17,32,287,0.99,1,0.99
628,116,2022-05-17,32,293,0.99,1,0.99
629,116,2022-05-17,32,299,0.99,1,0.99
630,117,2022-05-22,41,308,0.99,1,0.99
631,117,2022-05-22,41,317,0.99,1,0.99
632,117,2022-05-22,41,326,0.99,1,0.99
633,117,2022-05-22,41,335,0.99,1,0.99
634,117,2022-05-22,41,344,0.99,1,0.99
635,117,2022-05-22,41,353,0.99,1,0.99
636,117,2022-05-22,41,362,0.99,1,0.99
637,117,2022-05-22,41,371,0.99,1,0.99
638,117,2022-05-22,41,380,0.99,1,0.99
639,117,2022-05-22,41,389,0.99,1,0.99
640,117,2022-05-22,41,398,0.99,1,0.99
641,117,2022-05-22,41,407,0.99,1,0.99
642,117,2022-05-22,41,416,0.99,1,0.99
643,117,2022-05-22,41,425,0.99,1,0.99
644,118,2022-05-30,55,439,0.99,1,0.99
645,119,2022-06-12,56,440,0.99,1,0.99
646,119,2022-06-12,56,441,0.99,1,0.99
647,120,2022-06-12,58,443,0.99,1,0.99
648,120,2022-06-12,58,445,0.99,1,0.99
649,121,2022-06-13,1,447,0.99,1,0.99
650,121,2022-06-13,1,449,0.99,1,0.99
651,121,2022-06-13,1,451,0.99,1,0.99
652,121,2022-06-13,1,453,0.99,1,0.99
653,122,2022-06-14,5,457,0.99,1,0.99
654,122,2022-06-14,5,461,0.99,1,0.99
655,122,2022-06-14,5,465,0.99,1,0.99
656,122,2022-06-14,5,469,0.99,1,0.99
657,122,2022-06-14,5,473,0.99,1,0.99
658,122,2022-06-14,5,477,0.99,1,0.99
659,123,2022-06-17,11,483,0.99,1,0.99
660,123,2022-06-17,11,489,0.99,1,0.99
661,123,2022-06-17,11,495,0.99,1,0.99
662,123,2022-06-17,11,501,0.99,1,0.99
663,123,2022-06-17,11,507,0.99,1,0.99
664,123,2022-06-17,11,513,0.99,1,0.99
665,123,2022-06-17,11,519,0.99,1,0.99
666,123,2022-06-17,11,525,0.99,1,0.99
667,123,2022-06-17,11,531,0.99,1,0.99
668,124,2022-06-22,20,540,0.99,1,0.99
669,124,2022-06-22,20,549,0.99,1,0.99
670,124,2022-06-22,20,558,0.99,1,0.99
671,124,2022-06-22,20,567,0.99,1,0.99
672,124,2022-06-22,20,576,0.99,1,0.99
673,124,2022-06-22,20,585,0.99,1,0.99
674,124,2022-06-22,20,594,0.99,1,0.99
675,124,2022-06-22,20,603,0.99,1,0.99
676,124,2022-06-22,20,612,0.99,1,0.99
677,124,2022-06-22,20,621,0.99,1,0.99
678,124,2022-06-22,20,630,0.99,1,0.99
679,124,2022-06-22,20,639,0.99,1,0.99
680,124,2022-06-22,20,648,0.99,1,0.99
681,124,2022-06-22,20,657,0.99,1,0.99
682,125,2022-06-30,34,671,0.99,1,0.99
683,126,2022-07-13,35,672,0.99,1,0.99
684,126,2022-07-13,35,673,0.99,1,0.99
685,127,2022-07-13,37,675,0.99,1,0.99
686,127,2022-07-13,37,677,0.99,1,0.99
687,128,2022-07-14,39,679,0.99,1,0.99
688,128,2022-07-14,39,681,0.99,1,0.99
689,128,2022-07-14,39,683,0.99,1,0.99
690,128,2022-07-14,39,685,0.99,1,0.99
691,129,2022-07-15,43,689,0.99,1,0.99
692,129,2022-07-15,43,693,0.99,1,0.99
693,129,2022-07-15,43,697,0.99,1,0.99
694,129,2022-07-15,43,701,0.99,1,0.99
695,129,2022-07-15,43,705,0.99,1,0.99
696,129,2022-07-15,43,709,0.99,1,0.99
697,130,2022-07-18,49,715,0.99,1,0.99
698,130,2022-07-18,49,721,0.99,1,0.99
699,130,2022-07-18,49,727,0.99,1,0.99
700,130,2022-07-18,49,733,0.99,1,0.99
701,130,2022-07-18,49,739,0.99,1,0.99
702,130,2022-07-18,49,745,0.99,1,0.99
703,130,2022-07-18,49,751,0.99,1,0.99
704,130,2022-07-18,49,757,0.99,1,0.99
705,130,2022-07-18,49,763,0.99,1,0.99
706,131,2022-07-23,58,772,0.99,1,0.99
707,131,2022-07-23,58,781,0.99,1,0.99
708,131,2022-07-23,58,790,0.99,1,0.99
709,131,2022-07-23,58,799,0.99,1,0.99
710,131,2022-07-23,58,808,0.99,1,0.99
711,131,2022-07-23,58,817,0.99,1,0.99
712,131,2022-07-23,58,826,0.99,1,0.99
713,131,2022-07-23,58,835,0.99,1,0.99
714,131,2022-07-23,58,844,0.99,1,0.99
715,131,2022-07-23,58,853,0.99,1,0.99
716,131,2022-07-23,58,862,0.99,1,0.99
717,131,2022-07-23,58,871,0.99,1,0.99
718,131,2022-07-23,58,880,0.99,1,0.99
719,131,2022-07-23,58,889,0.99,1,0.99
720,132,2022-07-31,13,903,0.99,1,0.99
721,133,2022-08-13,14,904,0.99,1,0.99
722,133,2022-08-13,14,905,0.99,1,0.99
723,134,2022-08-13,16,907,0.99,1,0.99
724,134,2022-08-13,16,909,0.99,1,0.99
725,135,2022-08-14,18,911,0.99,1,0.99
726,135,2022-08-14,18,913,0.99,1,0.99
727,135,2022-08-14,18,915,0.99,1,0.99
728,135,2022-08-14,18,917,0.99,1,0.99
729,136,2022-08-15,22,921,0.99,1,0.99
730,136,2022-08-15,22,925,0.99,1,0.99
731,136,2022-08-15,22,929,0.99,1,0.99
732,136,2022-08-15,22,933,0.99,1,0.99
733,136,2022-08-15,22,937,0.99,1,0.99
734,136,2022-08-15,22,941,0.99,1,0.99
735,137,2022-08-18,28,947,0.99,1,0.99
736,137,2022-08-18,28,953,0.99,1,0.99
737,137,2022-08-18,28,959,0.99,1,0.99
738,137,2022-08-18,28,965,0.99,1,0.99
739,137,2022-08-18,28,971,0.99,1,0.99
740,137,2022-08-18,28,977,0.99,1,0.99
741,137,2022-08-18,28,983,0.99,1,0.99
742,137,2022-08-18,28,989,0.99,1,0.99
743,137,2022-08-18,28,995,0.99,1,0.99
744,138,2022-08-23,37,1004,0.99,1,0.99
745,138,2022-08-23,37,1013,0.99,1,0.99
746,138,2022-08-23,37,1022,0.99,1,0.99
747,138,2022-08-23,37,1031,0.99,1,0.99
748,138,2022-08-23,37,1040,0.99,1,0.99
749,138,2022-08-23,37,1049,0.99,1,0.99
750,138,2022-08-23,37,1058,0.99,1,0.99
751,138,2022-08-23,37,1067,0.99,1,0.99
752,138,2022-08-23,37,1076,0.99,1,0.99
753,138,2022-08-23,37,1085,0.99,1,0.99
754,138,2022-08-23,37,1094,0.99,1,0.99
755,138,2022-08-23,37,1103,0.99,1,0.99
756,138,2022-08-23,37,1112,0.99,1,0.99
757,138,2022-08-23,37,1121,0.99,1,0.99
758,139,2022-08-31,51,1135,0.99,1,0.99
759,140,2022-09-13,52,1136,0.99,1,0.99
760,140,2022-09-13,52,1137,0.99,1,0.99
761,141,2022-09-13,54,1139,0.99,1,0.99
762,141,2022-09-13,54,1141,0.99,1,0.99
763,142,2022-09-14,56,1143,0.99,1,0.99
764,142,2022-09-14,56,1145,0.99,1,0.99
765,142,2022-09-14,56,1147,0.99,1,0.99
766,142,2022-09-14,56,1149,0.99,1,0.99
767,143,2022-09-15,1,1153,0.99,1,0.99
768,143,2022-09-15,1,1157,0.99,1,0.99
769,143,2022-09-15,1,1161,0.99,1,0.99
770,143,2022-09-15,1,1165,0.99,1,0.99
771,143,2022-09-15,1,1169,0.99,1,0.99
772,143,2022-09-15,1,1173,0.99,1,0.99
773,144,2022-09-18,7,1179,0.99,1,0.99
774,144,2022-09-18,7,1185,0.99,1,0.99
775,144,2022-09-18,7,1191,0.99,1,0.99
776,144,2022-09-18,7,1197,0.99,1,0.99
777,144,2022-09-18,7,1203,0.99,1,0.99
778,144,2022-09-18,7,1209,0.99,1,0.99
779,144,2022-09-18,7,1215,0.99,1,0.99
780,144,2022-09-18,7,1221,0.99,1,0.99
781,144,2022-09-18,7,1227,0.99,1,0.99
782,145,2022-09-23,16,1236,0.99,1,0.99
783,145,2022-09-23,16,1245,0.99,1,0.99
784,145,2022-09-23,16,1254,0.99,1,0.99
785,145,2022-09-23,16,1263,0.99,1,0.99
786,145,2022-09-23,16,1272,0.99,1,0.99
787,145,2022-09-23,16,1281,0.99,1,0.99
788,145,2022-09-23,16,1290,0.99,1,0.99
789,145,2022-09-23,16,1299,0.99,1,0.99
790,145,2022-09-23,16,1308,0.99,1,0.99
791,145,2022-09-23,16,1317,0.99,1,0.99
792,145,2022-09-23,16,1326,0.99,1,0.99
793,145,2022-09-23,16,1335,0.99,1,0.99
794,145,2022-09-23,16,1344,0.99,1,0.99
795,145,2022-09-23,16,1353,0.99,1,0.99
796,146,2022-10-01,30,1367,0.99,1,0.99
797,147,2022-10-14,31,1368,0.99,1,0.99
798,147,2022-10-14,31,1369,0.99,1,0.99
799,148,2022-10-14,33,1371,0.99,1,0.99
800,148,2022-10-14,33,1373,0.99,1,0.99
801,149,2022-10-15,35,1375,0.99,1,0.99
802,149,2022-10-15,35,1377,0.99,1,0.99
803,149,2022-10-15,35,1379,0.99,1,0.99
804,149,2022-10-15,35,1381,0.99,1,0.99
805,150,2022-10-16,39,1385,0.99,1,0.99
806,150,2022-10-16,39,1389,0.99,1,0.99
807,150,2022-10-16,39,1393,0.99,1,0.99
808,150,2022-10-16,39,1397,0.99,1,0.99
809,150,2022-10-16,39,1401,0.99,1,0.99
810,150,2022-10-16,39,1405,0.99,1,0.99
811,151,2022-10-19,45,1411,0.99,1,0.99
812,151,2022-10-19,45,1417,0.99,1,0.99
813,151,2022-10-19,45,1423,0.99,1,0.99
814,151,2022-10-19,45,1429,0.99,1,0.99
815,151,2022-10-19,45,1435,0.99,1,0.99
816,151,2022-10-19,45,1441,0.99,1,0.99
817,151,2022-10-19,45,1447,0.99,1,0.99
818,151,2022-10-19,45,1453,0.99,1,0.99
819,151,2022-10-19,45,1459,0.99,1,0.99
820,152,2022-10-24,54,1468,0.99,1,0.99
821,152,2022-10-24,54,1477,0.99,1,0.99
822,152,2022-10-24,54,1486,0.99,1,0.99
823,152,2022-10-24,54,1495,0.99,1,0.99
824,152,2022-10-24,54,1504,0.99,1,0.99
825,152,2022-10-24,54,1513,0.99,1,0.99
826,152,2022-10-24,54,1522,0.99,1,0.99
827,152,2022-10-24,54,1531,0.99,1,0.99
828,152,2022-10-24,54,1540,0.99,1,0.99
829,152,2022-10-24,54,1549,0.99,1,0.99
830,152,2022-10-24,54,1558,0.99,1,0.99
831,152,2022-10-24,54,1567,0.99,1,0.99
832,152,2022-10-24,54,1576,0.99,1,0.99
833,152,2022-10-24,54,1585,0.99,1,0.99
834,153,2022-11-01,9,1599,0.99,1,0.99
835,154,2022-11-14,10,1600,0.99,1,0.99
836,154,2022-11-14,10,1601,0.99,1,0.99
837,155,2022-11-14,12,1603,0.99,1,0.99
838,155,2022-11-14,12,1605,0.99,1,0.99
839,156,2022-11-15,14,1607,0.99,1,0.99
840,156,2022-11-15,14,1609,0.99,1,0.99
841,156,2022-11-15,14,1611,0.99,1,0.99
842,156,2022-11-15,14,1613,0.99,1,0.99
843,157,2022-11-16,18,1617,0.99,1,0.99
844,157,2022-11-16,18,1621,0.99,1,0.99
845,157,2022-11-16,18,1625,0.99,1,0.99
846,157,2022-11-16,18,1629,0.99,1,0.99
847,157,2022-11-16,18,1633,0.99,1,0.99
848,157,2022-11-16,18,1637,0.99,1,0.99
849,158,2022-11-19,24,1643,0.99,1,0.99
850,158,2022-11-19,24,1649,0.99,1,0.99
851,158,2022-11-19,24,1655,0.99,1,0.99
852,158,2022-11-19,24,1661,0.99,1,0.99
853,158,2022-11-19,24,1667,0.99,1,0.99
854,158,2022-11-19,24,1673,0.99,1,0.99
855,158,2022-11-19,24,1679,0.99,1,0.99
856,158,2022-11-19,24,1685,0.99,1,0.99
857,158,2022-11-19,24,1691,0.99,1,0.99
858,159,2022-11-24,33,1700,0.99,1,0.99
859,159,2022-11-24,33,1709,0.99,1,0.99
860,159,2022-11-24,33,1718,0.99,1,0.99
861,159,2022-11-24,33,1727,0.99,1,0.99
862,159,2022-11-24,33,1736,0.99,1,0.99
863,159,2022-11-24,33,1745,0.99,1,0.99
864,159,2022-11-24,33,1754,0.99,1,0.99
865,159,2022-11-24,33,1763,0.99,1,0.99
866,159,2022-11-24,33,1772,0.99,1,0.99
867,159,2022-11-24,33,1781,0.99,1,0.99
868,159,2022-11-24,33,1790,0.99,1,0.99
869,159,2022-11-24,33,1799,0.99,1,0.99
870,159,2022-11-24,33,1808,0.99,1,0.99
871,159,2022-11-24,33,1817,0.99,1,0.99
872,160,2022-12-02,47,1831,0.99,1,0.99
873,161,2022-12-15,48,1832,0.99,1,0.99
874,161,2022-12-15,48,1833,0.99,1,0.99
875,162,2022-12-15,50,1835,0.99,1,0.99
876,162,2022-12-15,50,1837,0.99,1,0.99
877,163,2022-12-16,52,1839,0.99,1,0.99
878,163,2022-12-16,52,1841,0.99,1,0.99
879,163,2022-12-16,52,1843,0.99,1,0.99
880,163,2022-12-16,52,1845,0.99,1,0.99
881,164,2022-12-17,56,1849,0.99,1,0.99
882,164,2022-12-17,56,1853,0.99,1,0.99
883,164,2022-12-17,56,1857,0.99,1,0.99
884,164,2022-12-17,56,1861,0.99,1,0.99
885,164,2022-12-17,56,1865,0.99,1,0.99
886,164,2022-12-17,56,1869,0.99,1,0.99
887,165,2022-12-20,3,1875,0.99,1,0.99
888,165,2022-12-20,3,1881,0.99,1,0.99
889,165,2022-12-20,3,1887,0.99,1,0.99
890,165,2022-12-20,3,1893,0.99,1,0.99
891,165,2022-12-20,3,1899,0.99,1,0.99
892,165,2022-12-20,3,1905,0.99,1,0.99
893,165,2022-12-20,3,1911,0.99,1,0.99
894,165,2022-12-20,3,1917,0.99,1,0.99
895,165,2022-12-20,3,1923,0.99,1,0.99
896,166,2022-12-25,12,1932,0.99,1,0.99
897,166,2022-12-25,12,1941,0.99,1,0.99
898,166,2022-12-25,12,1950,0.99,1,0.99
899,166,2022-12-25,12,1959,0.99,1,0.99
900,166,2022-12-25,12,1968,0.99,1,0.99
901,166,2022-12-25,12,1977,0.99,1,0.99
902,166,2022-12-25,12,1986,0.99,1,0.99
903,166,2022-12-25,12,1995,0.99,1,0.99
904,166,2022-12-25,12,2004,0.99,1,0.99
905,166,2022-12-25,12,2013,0.99,1,0.99
906,166,2022-12-25,12,2022,0.99,1,0.99
907,166,2022-12-25,12,2031,0.99,1,0.99
908,166,2022-12-25,12,2040,0.99,1,0.99
909,166,2022-12-25,12,2049,0.99,1,0.99
910,167,2023-01-02,26,2063,0.99,1,0.99
911,168,2023-01-15,27,2064,0.99,1,0.99
912,168,2023-01-15,27,2065,0.99,1,0.99
913,169,2023-01-15,29,2067,0.99,1,0.99
914,169,2023-01-15,29,2069,0.99,1,0.99
915,170,2023-01-16,31,2071,0.99,1,0.99
916,170,2023-01-16,31,2073,0.99,1,0.99
917,170,2023-01-16,31,2075,0.99,1,0.99
918,170,2023-01-16,31,2077,0.99,1,0.99
919,171,2023-01-17,35,2081,0.99,1,0.99
920,171,2023-01-17,35,2085,0.99,1,0.99
921,171,2023-01-17,35,2089,0.99,1,0.99
922,171,2023-01-17,35,2093,0.99,1,0.99
923,171,2023-01-17,35,2097,0.99,1,0.99
924,171,2023-01-17,35,2101,0.99,1,0.99
925,172,2023-01-20,41,2107,0.99,1,0.99
926,172,2023-01-20,41,2113,0.99,1,0.99
927,172,2023-01-20,41,2119,0.99,1,0.99
928,172,2023-01-20,41,2125,0.99,1,0.99
929,172,2023-01-20,41,2131,0.99,1,0.99
930,172,2023-01-20,41,2137,0.99,1,0.99
931,172,2023-01-20,41,2143,0.99,1,0.99
932,172,2023-01-20,41,2149,0.99,1,0.99
933,172,2023-01-20,41,2155,0.99,1,0.99
934,173,2023-01-25,50,2164,0.99,1,0.99
935,173,2023-01-25,50,2173,0.99,1,0.99
936,173,2023-01-25,50,2182,0.99,1,0.99
937,173,2023-01-25,50,2191,0.99,1,0.99
938,173,2023-01-25,50,2200,0.99,1,0.99
939,173,2023-01-25,50,2209,0.99,1,0.99
940,173,2023-01-25,50,2218,0.99,1,0.99
941,173,2023-01-25,50,2227,0.99,1,0.99
942,173,2023-01-25,50,2236,0.99,1,0.99
943,173,2023-01-25,50,2245,0.99,1,0.99
944,173,2023-01-25,50,2254,0.99,1,0.99
945,173,2023-01-25,50,2263,0.99,1,0.99
946,173,2023-01-25,50,2272,0.99,1,0.99
947,173,2023-01-25,50,2281,0.99,1,0.99
948,174,2023-02-02,5,2295,0.99,1,0.99
949,175,2023-02-15,6,2296,0.99,1,0.99
950,175,2023-02-15,6,2297,0.99,1,0.99
951,176,2023-02-15,8,2299,0.99,1,0.99
952,176,2023-02-15,8,2301,0.99,1,0.99
953,177,2023-02-16,10,2303,0.99,1,0.99
954,177,2023-02-16,10,2305,0.99,1,0.99
955,177,2023-02-16,10,2307,0.99,1,0.99
956,177,2023-02-16,10,2309,0.99,1,0.99
957,178,2023-02-17,14,2313,0.99,1,0.99
958,178,2023-02-17,14,2317,0.99,1,0.99
959,178,2023-02-17,14,2321,0.99,1,0.99
960,178,2023-02-17,14,2325,0.99,1,0.99
961,178,2023-02-17,14,2329,0.99,1,0.99
962,178,2023-02-17,14,2333,0.99,1,0.99
963,179,2023-02-20,20,2339,0.99,1,0.99
964,179,2023-02-20,20,2345,0.99,1,0.99
965,179,2023-02-20,20,2351,0.99,1,0.99
966,179,2023-02-20,20,2357,0.99,1,0.99
967,179,2023-02-20,20,2363,0.99,1,0.99
968,179,2023-02-20,20,2369,0.99,1,0.99
969,179,2023-02-20,20,2375,0.99,1,0.99
970,179,2023-02-20,20,2381,0.99,1,0.99
971,179,2023-02-20,20,2387,0.99,1,0.99
972,180,2023-02-25,29,2396,0.99,1,0.99
973,180,2023-02-25,29,2405,0.99,1,0.99
974,180,2023-02-25,29,2414,0.99,1,0.99
975,180,2023-02-25,29,2423,0.99,1,0.99
976,180,2023-02-25,29,2432,0.99,1,0.99
977,180,2023-02-25,29,2441,0.99,1,0.99
978,180,2023-02-25,29,2450,0.99,1,0.99
979,180,2023-02-25,29,2459,0.99,1,0.99
980,180,2023-02-25,29,2468,0.99,1,0.99
981,180,2023-02-25,29,2477,0.99,1,0.99
982,180,2023-02-25,29,2486,0.99,1,0.99
983,180,2023-02-25,29,2495,0.99,1,0.99
984,180,2023-02-25,29,2504,0.99,1,0.99
985,180,2023-02-25,29,2513,0.99,1,0.99
986,181,2023-03-05,43,2527,0.99,1,0.99
987,182,2023-03-18,44,2528,0.99,1,0.99
988,182,2023-03-18,44,2529,0.99,1,0.99
989,183,2023-03-18,46,2531,0.99,1,0.99
990,183,2023-03-18,46,2533,0.99,1,0.99
991,184,2023-03-19,48,2535,0.99,1,0.99
992,184,2023-03-19,48,2537,0.99,1,0.99
993,184,2023-03-19,48,2539,0.99,1,0.99
994,184,2023-03-19,48,2541,0.99,1,0.99
995,185,2023-03-20,52,2545,0.99,1,0.99
996,185,2023-03-20,52,2549,0.99,1,0.99
997,185,2023-03-20,52,2553,0.99,1,0.99
998,185,2023-03-20,52,2557,0.99,1,0.99
999,185,2023-03-20,52,2561,0.99,1,0.99
1000,185,2023-03-20,52,2565,0.99,1,0.99
1001,186,2023-03-23,58,2571,0.99,1,0.99
1002,186,2023-03-23,58,2577,0.99,1,0.99
1003,186,2023-03-23,58,2583,0.99,1,0.99
1004,186,2023-03-23,58,2589,0.99,1,0.99
1005,186,2023-03-23,58,2595,0.99,1,0.99
1006,186,2023-03-23,58,2601,0.99,1,0.99
1007,186,2023-03-23,58,2607,0.99,1,0.99
1008,186,2023-03-23,58,2613,0.99,1,0.99
1009,186,2023-03-23,58,2619,0.99,1,0.99
1010,187,2023-03-28,8,2628,0.99,1,0.99
1011,187,2023-03-28,8,2637,0.99,1,0.99
1012,187,2023-03-28,8,2646,0.99,1,0.99
1013,187,2023-03-28,8,2655,0.99,1,0.99
1014,187,2023-03-28,8,2664,0.99,1,0.99
1015,187,2023-03-28,8,2673,0.99,1,0.99
1016,187,2023-03-28,8,2682,0.99,1,0.99
1017,187,2023-03-28,8,2691,0.99,1,0.99
1018,187,2023-03-28,8,2700,0.99,1,0.99
1019,187,2023-03-28,8,2709,0.99,1,0.99
1020,187,2023-03-28,8,2718,0.99,1,0.99
1021,187,2023-03-28,8,2727,0.99,1,0.99
1022,187,2023-03-28,8,2736,0.99,1,0.99
1023,187,2023-03-28,8,2745,0.99,1,0.99
1024,188,2023-04-05,22,2759,0.99,1,0.99
1025,189,2023-04-18,23,2760,0.99,1,0.99
1026,189,2023-04-18,23,2761,0.99,1,0.99
1027,190,2023-04-18,25,2763,0.99,1,0.99
1028,190,2023-04-18,25,2765,0.99,1,0.99
1029,191,2023-04-19,27,2767,0.99,1,0.99
1030,191,2023-04-19,27,2769,0.99,1,0.99
1031,191,2023-04-19,27,2771,0.99,1,0.99
1032,191,2023-04-19,27,2773,0.99,1,0.99
1033,192,2023-04-20,31,2777,0.99,1,0.99
1034,192,2023-04-20,31,2781,0.99,1,0.99
1035,192,2023-04-20,31,2785,0.99,1,0.99
1036,192,2023-04-20,31,2789,0.99,1,0.99
1037,192,2023-04-20,31,2793,0.99,1,0.99
1038,192,2023-04-20,31,2797,0.99,1,0.99
1039,193,2023-04-23,37,2803,0.99,1,0.99
1040,193,2023-04-23,37,2809,0.99,1,0.99
1041,193,2023-04-23,37,2815,0.99,1,0.99
1042,193,2023-04-23,37,2821,1.99,1,1.99
1043,193,2023-04-23,37,2827,1.99,1,1.99
1044,193,2023-04-23,37,2833,1.99,1,1.99
1045,193,2023-04-23,37,2839,1.99,1,1.99
1046,193,2023-04-23,37,2845,1.99,1,1.99
1047,193,2023-04-23,37,2851,1.99,1,1.99
1048,194,2023-04-28,46,2860,1.99,1,1.99
1049,194,2023-04-28,46,2869,1.99,1,1.99
1050,194,2023-04-28,46,2878,1.99,1,1.99
1051,194,2023-04-28,46,2887,1.99,1,1.99
1052,194,2023-04-28,46,2896,1.99,1,1.99
1053,194,2023-04-28,46,2905,1.99,1,1.99
1054,194,2023-04-28,46,2914,1.99,1,1.99
1055,194,2023-04-28,46,2923,1.99,1,1.99
1056,194,2023-04-28,46,2932,0.99,1,0.99
1057,194,2023-04-28,46,2941,0.99,1,0.99
1058,194,2023-04-28,46,2950,0.99,1,0.99
1059,194,2023-04-28,46,2959,0.99,1,0.99
1060,194,2023-04-28,46,2968,0.99,1,0.99
1061,194,2023-04-28,46,2977,0.99,1,0.99
1062,195,2023-05-06,1,2991,0.99,1,0.99
1063,196,2023-05-19,2,2992,0.99,1,0.99
1064,196,2023-05-19,2,2993,0.99,1,0.99
1065,197,2023-05-19,4,2995,0.99,1,0.99
1066,197,2023-05-19,4,2997,0.99,1,0.99
1067,198,2023-05-20,6,2999,0.99,1,0.99
1068,198,2023-05-20,6,3001,0.99,1,0.99
1069,198,2023-05-20,6,3003,0.99,1,0.99
1070,198,2023-05-20,6,3005,0.99,1,0.99
1071,199,2023-05-21,10,3009,0.99,1,0.99
1072,199,2023-05-21,10,3013,0.99,1,0.99
1073,199,2023-05-21,10,3017,0.99,1,0.99
1074,199,2023-05-21,10,3021,0.99,1,0.99
1075,199,2023-05-21,10,3025,0.99,1,0.99
1076,199,2023-05-21,10,3029,0.99,1,0.99
1077,200,2023-05-24,16,3035,0.99,1,0.99
1078,200,2023-05-24,16,3041,0.99,1,0.99
1079,200,2023-05-24,16,3047,0.99,1,0.99
1080,200,2023-05-24,16,3053,0.99,1,0.99
